location_id,trip_id,start_time,description,address
3942,19765,2025-07-14 19:00:00,Local market visit,"62478 Bryant Streets Apt. 477, Stuarttown, UT 66558"
5016,38471,2026-08-28 19:00:00,Пешая прогулка,"1461 Linda Avenue Apt. 090, New Stephanieshire, PW 38052"
9240,44600,2025-11-17 14:30:00,Катание на лодке,"80292 Sarah Alley, New Deanstad, OR 10674"
8250,26353,2025-01-07 12:15:00,Mountain hike,"58470 Combs Neck Apt. 180, Gonzalezshire, KY 51507"
7890,4325,2027-11-21 13:30:00,Open air concert,"86759 Rebecca Points Apt. 394, North Juliebury, SD 24177"
6681,28668,2025-08-25 12:00:00,City walk,"14853 Suarez Pike Suite 177, Hansonborough, OH 77658"
1005,16907,2026-09-21 04:45:00,Горный поход,"13124 Sullivan Isle Suite 051, Hudsonfort, VA 55628"
443,27078,2027-02-04 03:30:00,Open air concert,"3238 Rachel Ramp Suite 381, North Janet, MH 28780"
5012,27081,2025-10-04 23:00:00,Мастер-класс по кулинарии,"08508 Crawford Prairie Suite 242, Christinetown, NM 98770"
5400,1977,2025-07-24 14:45:00,Мастер-класс по кулинарии,"6315 Nixon Well, West Vincent, MN 98068"
5288,16025,2027-06-27 18:30:00,Фотосессия на закате,"8648 Johnson Skyway, North Robert, TN 74528"
9408,874,2026-05-06 22:15:00,Обзорная экскурсия,"006 Sanchez Rapid Suite 262, South Julieport, NE 01587"
9430,4616,2025-11-08 17:15:00,Local market visit,"33835 Christopher Unions Suite 366, South Ericview, TX 67421"
9781,30529,2026-06-04 05:45:00,Фотосессия на закате,"76886 Kelly Roads Apt. 523, Natalieside, NM 19142"
3818,17345,2026-09-05 03:15:00,Sunset photography,"130 Kari Square, South Dana, SC 52108"
7695,11245,2027-04-05 04:45:00,Sightseeing tour,"37553 Stark Field, West Peter, MI 80464"
9250,29235,2025-12-07 09:15:00,Катание на лодке,"68668 Collins Ferry, Port Leroymouth, NC 70979"
9015,15994,2025-09-21 11:30:00,Посещение музея,"6804 Lang View Suite 999, Port Kathleen, KS 56457"
7435,49054,2025-10-16 16:15:00,Пешая прогулка,"9924 Taylor Meadows, Grahamshire, VI 32654"
9479,3480,2027-12-10 06:00:00,Cooking class,"9061 Irwin Trace, South Robertborough, GA 49183"
2605,15910,2027-09-21 11:30:00,Горный поход,"044 Tracey Trail, Michaelberg, OK 14161"
3051,38811,2027-07-02 19:15:00,Фотосессия на закате,"981 Martinez Fields Suite 403, East Michaelbury, GA 35427"
432,535,2026-01-18 17:30:00,Фотосессия на закате,"2364 Tracy Fall Suite 722, Amandachester, PR 33756"
1764,42274,2025-03-15 19:15:00,Горный поход,"0823 Jacqueline Hollow, North Carlostown, MP 58461"
1565,6363,2027-11-24 11:45:00,Sightseeing tour,"308 Davis Isle Suite 480, Smithborough, AZ 03300"
7294,6419,2025-10-09 14:30:00,Пешая прогулка,"19051 Gomez Trace Suite 021, Brianbury, HI 67404"
5890,49719,2027-05-03 19:00:00,City walk,"96934 Rojas Row Suite 561, Bergerland, VT 25932"
6980,3038,2026-02-18 09:15:00,Посещение рынка,"80648 Moody Oval, Hermanbury, TN 04384"
7358,40438,2025-09-15 23:00:00,Фотосессия на закате,"5842 Mitchell Glens, East Johnton, WI 13445"
3857,27594,2025-11-08 00:00:00,Концерт под открытым небом,"16504 Kelly Tunnel, Alexanderport, MI 90288"
6710,3352,2025-09-07 10:15:00,Food tasting,"174 Robert Stravenue Suite 984, Perkinsside, WY 64148"
1734,30066,2025-02-02 14:00:00,Museum visit,"8066 Shannon Parkway Apt. 759, South Christopher, CA 73746"
8826,43596,2026-12-21 08:30:00,Пешая прогулка,"851 Curry Ville Suite 862, Lake Megan, IL 49287"
7752,17525,2027-05-30 08:45:00,Museum visit,"464 Charles Ramp Apt. 525, South Shawn, IA 21049"
6902,35444,2025-02-01 05:30:00,Mountain hike,"284 Cynthia Stravenue Suite 885, Port Haley, OK 94132"
2021,8943,2026-07-18 11:00:00,Посещение музея,"358 Jenkins Green Apt. 611, West Lisaberg, GA 92235"
3432,11323,2026-09-02 06:00:00,Cooking class,"100 Dixon Knolls, South Matthew, WY 11379"
8815,32130,2025-08-28 23:00:00,Концерт под открытым небом,"Unit 6434 Box 8179, DPO AE 41221"
7741,2478,2027-01-26 22:00:00,Дегустация местной кухни,"92789 Robert Dale Suite 995, Edwardston, FM 93769"
3962,24622,2026-04-10 13:45:00,Фотосессия на закате,"394 Alvarado Station, Allisonhaven, MS 41848"
75,20563,2025-02-21 14:30:00,Катание на лодке,"7523 Lisa Port, Aaronview, CO 77600"
8480,27858,2026-10-26 01:00:00,Посещение рынка,"8322 Denise Springs Suite 439, Meyerview, WY 61426"
6965,31358,2027-12-04 09:30:00,Посещение рынка,"6606 Roberts Ramp, East Rachelstad, MN 27672"
3382,33461,2025-04-21 09:30:00,Boat ride,"5389 Jones Motorway Suite 815, Port Michelle, MO 04681"
2994,44749,2027-12-29 01:45:00,Sightseeing tour,"2388 Melissa River Suite 890, Ryanstad, VI 70728"
6780,27478,2025-07-14 15:30:00,Boat ride,"02011 Joel Park, New Stephenfort, OR 68331"
9306,38327,2026-06-11 14:15:00,Sightseeing tour,"81267 Hughes Village Apt. 516, Lake Jeremy, UT 93109"
6796,7070,2027-07-09 19:15:00,Local market visit,"37990 Parker Light, Byrdtown, VI 52921"
8434,29128,2026-03-10 01:15:00,Катание на лодке,"1105 Sara Station, Douglashaven, AS 62799"
7903,20876,2027-07-10 15:00:00,Open air concert,"USS Brown, FPO AA 66185"
1438,11550,2027-11-21 20:45:00,Cooking class,"13299 Juan Cliff, New Virginia, VI 70528"
5057,14671,2026-04-11 06:15:00,Катание на лодке,"039 Barry Throughway Suite 473, North Kellyborough, SC 68453"
2064,12329,2026-05-22 13:00:00,Open air concert,"4440 Jesse Lodge Suite 466, Port Michaelhaven, KY 35683"
6550,7489,2025-11-14 04:45:00,Food tasting,"75088 Connor Ports, Port Staceyside, FL 88138"
5067,19155,2027-11-29 12:30:00,Дегустация местной кухни,"994 Alyssa Plain Suite 406, Leefurt, MP 16819"
3269,15957,2026-10-12 09:30:00,Мастер-класс по кулинарии,"02944 Christina Drive, Ashleyport, AS 04488"
9628,2788,2026-07-20 19:15:00,Фотосессия на закате,"3404 Jennifer Underpass Apt. 227, East Kristinaberg, ND 62424"
4418,9724,2027-12-09 15:30:00,Катание на лодке,"0727 Hicks Burg Suite 590, Davisside, NJ 40976"
3707,41667,2026-01-04 03:15:00,Пешая прогулка,"0983 Hernandez Run Apt. 249, Robinhaven, GU 73680"
2464,12467,2026-12-28 03:00:00,Local market visit,"Unit 9970 Box 0835, DPO AA 40060"
6573,48605,2026-01-28 03:00:00,Посещение рынка,"26539 Christopher Radial Apt. 441, Carrollshire, WI 57795"
1536,32974,2027-09-22 04:00:00,Концерт под открытым небом,"311 Sarah Falls Apt. 293, Osborneville, AK 53226"
7983,48682,2025-02-26 06:00:00,Обзорная экскурсия,"3925 Misty Ridges Apt. 565, Cisnerosmouth, NC 75170"
1755,1825,2025-04-24 03:45:00,Museum visit,"1396 James Pass, Burkefort, MS 10198"
6801,9458,2026-05-03 16:30:00,Мастер-класс по кулинарии,"352 Aguilar Walk Suite 133, Wrightfort, CO 38830"
5451,40169,2027-05-30 09:30:00,Local market visit,"1706 Perez Viaduct Suite 706, New Samantha, MT 98977"
3302,42301,2025-08-26 08:45:00,Горный поход,"24909 Wilson Plain Apt. 267, Dixonland, OK 27032"
674,17841,2026-05-11 07:30:00,Food tasting,"72684 Martinez Branch Suite 888, South Juanton, ME 94576"
2529,5958,2027-12-23 15:30:00,Sunset photography,"86438 William Isle Suite 356, Garciachester, MH 70874"
9676,8464,2025-02-12 02:30:00,Open air concert,"946 Brian Islands Suite 721, Christopherville, MA 53725"
4433,30711,2027-09-12 14:00:00,Пешая прогулка,"PSC 4959, Box 8181, APO AE 25530"
5784,31938,2026-10-10 00:45:00,Посещение музея,"0420 Courtney Tunnel, South Elizabeth, GU 17200"
3168,27251,2026-05-18 16:00:00,Катание на лодке,"1067 Williams Pass Apt. 452, Port Laura, VI 06511"
4703,5686,2026-07-01 20:00:00,City walk,"4365 Victoria Pine, Aaronmouth, CO 78604"
5351,28385,2027-01-10 23:15:00,Sunset photography,"09934 Blackwell Station Suite 318, Jessicafort, TN 31353"
3264,34423,2026-10-16 04:30:00,City walk,"485 Kim Place, New Lindseystad, FM 45569"
5395,26504,2027-12-26 09:00:00,Концерт под открытым небом,"USS Bowen, FPO AA 74704"
5622,31143,2027-03-05 00:30:00,Local market visit,"68151 Tucker Curve Apt. 320, Port Edwinmouth, CA 61267"
3281,49958,2027-11-02 15:45:00,Мастер-класс по кулинарии,"827 Jason Views, Smithstad, MH 48842"
1505,21490,2026-11-05 14:15:00,Мастер-класс по кулинарии,"492 Guzman Rapid, Lloydmouth, IN 27135"
2933,36668,2025-10-18 06:00:00,Обзорная экскурсия,"3343 Nichols Cliff, Davisfurt, DC 98083"
5971,37425,2026-02-03 17:00:00,Food tasting,"469 Williams Islands Suite 491, East Albert, ID 71859"
1849,12004,2026-08-03 01:00:00,Open air concert,"USNV Garcia, FPO AE 81953"
8555,6837,2026-04-11 16:15:00,Мастер-класс по кулинарии,"7603 Sharon Estate Suite 948, Rebeccahaven, ME 96575"
2343,20622,2026-07-24 20:00:00,Обзорная экскурсия,"0442 Taylor Brooks, South Diana, IL 85321"
7745,45013,2026-03-12 06:45:00,Обзорная экскурсия,"2383 Aaron Estate, South Keith, OR 10669"
5636,27117,2026-05-29 21:30:00,Museum visit,"40355 Paige Village, West Tammy, GA 95262"
8764,32325,2025-10-21 12:00:00,Food tasting,"88603 Dennis Spring, Wrightburgh, AS 98593"
5529,41305,2025-02-14 17:15:00,Cooking class,"295 Moore Turnpike Apt. 706, West Jonathan, MA 07294"
6454,32317,2025-12-01 06:45:00,Food tasting,"9963 Robbins Valleys Apt. 162, Kellychester, AL 88776"
7089,23746,2027-10-05 16:30:00,Обзорная экскурсия,"55475 Alexis Forks Apt. 653, Contrerasfort, DC 38870"
9825,1826,2027-03-31 15:00:00,Обзорная экскурсия,"6025 Michelle Inlet, Hintonmouth, WY 21702"
3437,30923,2027-08-07 00:00:00,Sightseeing tour,"439 Dawn Highway Apt. 971, Lake Keith, NH 29491"
2266,13489,2025-03-13 08:15:00,Мастер-класс по кулинарии,"127 Gray Turnpike Suite 216, South Donaldport, OK 41568"
8881,22985,2027-12-11 21:15:00,City walk,"4680 Thomas Fort, New Thomas, DE 69041"
9964,33571,2027-12-05 01:15:00,Museum visit,"438 Marsh Falls, North Nancyside, AK 67523"
1883,35400,2027-11-06 01:00:00,City walk,"9129 James Falls, New Valerie, OK 79393"
3651,25233,2027-10-21 18:30:00,Cooking class,"3335 Jennifer Plains Suite 918, New Amberport, DC 11716"
8791,26156,2027-04-18 15:30:00,Посещение музея,"028 Katelyn Street, Stacyland, MS 96236"
2479,40222,2026-02-01 20:45:00,Boat ride,"68989 Christopher Tunnel, Pearsonmouth, GA 82267"
3481,18183,2027-11-06 11:45:00,City walk,"379 Sara Squares, North Markbury, NM 46087"
4374,49973,2025-10-06 13:45:00,Фотосессия на закате,"88957 Turner Throughway Apt. 770, Victortown, IA 58285"
4999,13517,2026-01-11 09:30:00,Концерт под открытым небом,"8525 Justin Mountain, Thompsonport, FL 32372"
6588,29054,2025-09-04 10:45:00,Катание на лодке,"PSC 7672, Box 3205, APO AP 17938"
7204,15212,2027-10-02 04:30:00,Boat ride,"18865 Wright Cliffs Suite 050, Lonnieview, VA 16500"
73,10212,2026-07-02 19:15:00,Горный поход,"Unit 9825 Box 0780, DPO AP 22727"
9262,17887,2026-08-23 14:30:00,Sightseeing tour,"62822 Gregory Ports Suite 511, Port Joshua, WV 76590"
4095,973,2025-07-17 06:15:00,Дегустация местной кухни,"53003 Moore Lights Apt. 933, Andrefort, DC 12881"
7365,21682,2025-10-29 14:00:00,Museum visit,"519 Preston Court Suite 894, West Bruceborough, VT 63411"
6968,13246,2027-08-07 09:45:00,Посещение музея,"4882 Baker Shore Apt. 860, Lake Franciscomouth, GA 84364"
1930,39137,2025-11-12 05:15:00,Обзорная экскурсия,"USCGC Burns, FPO AP 07359"
7144,2165,2025-07-19 11:45:00,Посещение рынка,"0761 Forbes Trafficway, Lucasshire, FL 96785"
884,1836,2025-08-14 14:15:00,Cooking class,"USS Smith, FPO AA 52708"
3191,30691,2026-10-27 03:00:00,Катание на лодке,"4104 Natasha Stravenue Apt. 328, Lake Bethfurt, AR 02315"
4881,3189,2027-09-13 04:15:00,Пешая прогулка,"32522 James Fork, Randyburgh, IL 62989"
3237,3909,2027-06-26 07:30:00,Sightseeing tour,"94025 Amanda Estate, Sanchezmouth, NM 37282"
9366,40998,2026-08-16 09:00:00,Катание на лодке,"38736 Jeffrey Mountain, West Stephanie, DC 50866"
4662,10907,2025-02-06 00:45:00,City walk,"936 Doyle Shoal Apt. 012, Jamiefurt, OH 69675"
5883,2828,2026-03-21 16:15:00,Open air concert,"174 Reed Ways Apt. 655, East Jessica, CT 85346"
9764,25947,2025-02-09 06:45:00,Обзорная экскурсия,"1718 Jennifer Flat, West Jillmouth, MO 57884"
8913,46111,2027-03-03 18:15:00,Open air concert,"710 Jared Keys Apt. 866, Port Candaceborough, GA 85867"
7302,35107,2026-05-04 03:30:00,Пешая прогулка,"64988 Evans Plaza, Whitefort, TX 91433"
10,9864,2025-06-12 13:45:00,Фотосессия на закате,"Unit 1595 Box 3429, DPO AA 51912"
4964,45519,2025-04-29 10:00:00,Boat ride,"34184 Andrea Forges, Robertfort, AS 78948"
8041,40618,2025-10-18 03:30:00,Пешая прогулка,"869 Taylor Fort Suite 165, Johnsonbury, MI 99019"
4434,4173,2025-01-22 00:45:00,Sightseeing tour,"4667 Donovan Courts, Lake Glenn, NJ 30832"
3363,7236,2027-09-29 14:00:00,Горный поход,"USNV Pierce, FPO AP 65492"
4307,41458,2026-03-13 03:00:00,Cooking class,"13186 Tiffany Highway Apt. 855, Batesview, GU 38746"
2744,566,2026-08-01 04:00:00,Обзорная экскурсия,"90209 Kevin Row Apt. 012, Davidborough, PW 25270"
8965,4158,2025-08-28 19:30:00,Посещение рынка,"PSC 8775, Box 8949, APO AP 98369"
3119,2797,2026-09-02 03:00:00,Mountain hike,"82073 Meyer Forest, North Madison, AS 36490"
4033,35788,2026-11-13 23:15:00,Sightseeing tour,"2876 King Street, Michaelport, OH 54452"
3238,6276,2026-12-16 21:00:00,Мастер-класс по кулинарии,"9372 Bennett Cliff, Ryanport, MI 61843"
7964,49293,2027-04-06 20:15:00,Посещение рынка,"30809 Steven Land, Lewiston, FM 05650"
3587,18428,2025-07-26 06:00:00,Cooking class,"569 Vega Shores, Laurenfurt, OH 97498"
5410,45395,2025-09-12 07:15:00,Концерт под открытым небом,"319 Gray Drives, New Renee, TX 62355"
7626,35983,2026-11-19 16:15:00,Концерт под открытым небом,"10559 Sullivan Ridge, West Evanville, MI 25947"
3738,45796,2025-01-28 18:45:00,Museum visit,"8440 Daniel Plaza, Christianside, SD 30520"
1719,38666,2027-11-17 20:45:00,Пешая прогулка,"7862 Gonzales Field Suite 115, Kimberlyport, SC 10186"
4403,27205,2025-06-26 10:15:00,Фотосессия на закате,"USS Lozano, FPO AE 62417"
7785,18453,2026-02-15 17:45:00,Катание на лодке,"014 Johnson Flat Suite 207, Grahamborough, CT 42158"
6461,18691,2026-09-23 21:45:00,Open air concert,"122 Brown Landing, North Carolinechester, MD 06164"
3888,48106,2025-06-14 17:15:00,Концерт под открытым небом,"856 Fernandez Knoll, North Tonyaburgh, PR 48662"
5319,28869,2025-08-10 11:00:00,Катание на лодке,"PSC 7283, Box 3051, APO AE 56294"
4348,44312,2027-03-21 00:15:00,Катание на лодке,"764 Holmes Drive, Lake Sierra, OK 01070"
6976,27868,2026-04-09 11:15:00,Museum visit,"9400 Castro Lodge, East Seanmouth, AK 86037"
9753,30561,2026-01-17 16:15:00,Local market visit,"1192 Moran Mountains Suite 170, Hatfieldstad, HI 48392"
880,20662,2025-10-23 07:30:00,Катание на лодке,"5536 Jones Roads Suite 849, Evansberg, WV 25669"
5031,11354,2027-01-10 09:00:00,Local market visit,"5263 Jacob Mills Suite 677, West Heather, SD 49633"
885,3675,2025-01-22 14:15:00,Пешая прогулка,"85857 Donald Plains, Lake Robert, FL 91548"
1985,11016,2026-06-11 23:15:00,Мастер-класс по кулинарии,"66173 Morgan Walk, East Karenfort, IN 47826"
2555,12484,2026-12-31 08:45:00,Mountain hike,"184 Nguyen Junctions Apt. 485, Sarahchester, NY 53850"
656,27410,2026-11-13 21:30:00,Горный поход,"PSC 9978, Box 9514, APO AP 63870"
8151,5284,2025-03-31 01:00:00,City walk,"USNV Riley, FPO AA 26588"
2084,9476,2025-10-25 22:45:00,Sunset photography,"39343 Pamela Summit Apt. 708, West Kirkton, MI 11977"
1412,39157,2027-03-28 12:45:00,Sightseeing tour,"5646 Andrew Lakes Suite 972, Emilyhaven, AR 62327"
5033,4475,2026-01-28 20:30:00,Food tasting,"4505 Lauren Coves Apt. 179, New Alicia, FM 07748"
2070,12559,2026-07-21 20:00:00,Посещение музея,"5664 Thomas Light Apt. 494, Wrightfurt, ME 80253"
2838,35417,2027-01-06 20:45:00,Cooking class,"8197 Victoria Tunnel, Lake Christopher, PA 46591"
4411,28127,2025-04-20 05:30:00,Boat ride,"283 Brenda Glen, Ramireztown, NE 52349"
6135,6118,2025-12-12 12:45:00,Горный поход,"4475 Lynch Parkway Apt. 951, Michelleburgh, NC 52488"
7514,8284,2027-11-27 23:00:00,Посещение рынка,"694 Barry Knoll Suite 043, North Gerald, TN 41260"
6104,14583,2025-07-02 17:30:00,City walk,"26414 Melissa Pines, Port Yolanda, IL 17583"
1960,24129,2026-02-24 03:00:00,Обзорная экскурсия,"914 Long Drive Apt. 321, West Bryan, IN 90109"
2209,5650,2026-01-31 04:00:00,Посещение музея,"948 Shannon Ridge, Alexanderburgh, HI 42792"
8997,14806,2026-03-01 06:45:00,Food tasting,"26740 Nicole Hollow Suite 929, West Michaelburgh, MA 51839"
8697,1731,2025-12-31 06:45:00,Sunset photography,"4026 Price Via Apt. 624, New Eric, GU 27599"
6472,3666,2025-08-12 04:00:00,Local market visit,"999 Doyle Light, South Clairehaven, OH 48461"
1931,30312,2026-01-17 11:45:00,Катание на лодке,"15030 Everett Stravenue Apt. 730, Justinstad, MO 74373"
3406,10299,2027-07-09 16:00:00,Mountain hike,"54848 Sherry Stream, Ellisstad, PA 37335"
1317,408,2025-10-08 22:45:00,Катание на лодке,"697 Hannah Pass Apt. 057, East Jean, PW 12864"
6277,27482,2026-01-09 15:00:00,Cooking class,"0085 Joseph Branch Apt. 205, Hawkinsberg, MI 32256"
7958,35569,2027-02-27 07:45:00,Cooking class,"033 Cummings Ways Suite 608, Port Jennifer, UT 95885"
3820,49212,2027-07-14 03:15:00,Sightseeing tour,"PSC 0547, Box 1398, APO AP 64171"
8965,41022,2026-11-12 12:15:00,Мастер-класс по кулинарии,"3453 Riddle Alley, Sherryton, OH 86613"
866,25046,2025-09-10 10:15:00,Мастер-класс по кулинарии,"28044 Brandi Road, Jessehaven, SC 35624"
3312,19847,2027-09-27 10:15:00,Посещение музея,"62875 Johnson Gardens Apt. 647, Lake Mark, AZ 43618"
4363,48772,2027-09-04 17:45:00,Mountain hike,"0847 Cohen Road Suite 665, Brockhaven, IN 97380"
19,28817,2027-09-15 13:00:00,Boat ride,"156 Jeffrey Haven Suite 546, Wendyton, NC 29435"
4741,4843,2025-05-08 14:00:00,Дегустация местной кухни,"644 Karen Falls Suite 927, Montgomeryland, AR 52948"
2777,42501,2026-04-02 23:00:00,Mountain hike,"39239 Duffy Mountain Suite 182, East Dana, OR 80991"
8053,37374,2026-03-22 15:15:00,Пешая прогулка,"369 Cynthia Expressway, West Kathrynside, LA 55766"
4202,41877,2027-07-18 10:15:00,Посещение рынка,"Unit 4887 Box 4542, DPO AP 19436"
2377,49962,2026-08-17 08:15:00,Cooking class,"707 Richard Creek Suite 838, Maldonadotown, VI 54680"
9095,27747,2026-06-08 11:30:00,Катание на лодке,"73682 Clark Garden Apt. 263, New John, DE 13730"
8767,27147,2025-01-02 17:30:00,Пешая прогулка,"487 Brown Roads, New Elizabeth, WA 09906"
8698,25649,2026-05-12 23:30:00,Дегустация местной кухни,"13480 Stanton Meadows Apt. 919, New Karenchester, MN 39242"
5576,2607,2026-03-07 18:45:00,City walk,"817 Ritter Junctions, North Matthew, VI 57453"
1495,16175,2025-12-06 21:45:00,Local market visit,"PSC 7858, Box 4083, APO AA 01105"
7305,49456,2026-10-26 07:00:00,Фотосессия на закате,"USNS Chapman, FPO AA 48834"
5936,22888,2027-10-24 14:30:00,Mountain hike,"01341 Robles Gateway, Lake Nancy, HI 99493"
8863,8294,2025-01-12 02:00:00,Local market visit,"177 Stephen Village, New Alicia, MH 20948"
2235,46658,2025-10-07 01:15:00,Sightseeing tour,"8179 Jessica Center, Jamesmouth, AR 21585"
2273,46972,2026-02-05 15:00:00,Local market visit,"0628 Castro Rapids Suite 647, Hillshire, WA 95823"
5753,49454,2027-03-26 06:00:00,Sightseeing tour,"4788 Charles Divide, Lake Matthew, ND 34193"
4207,7482,2027-03-02 15:30:00,City walk,"63832 Alexander Wells, North Scottshire, VA 04256"
3745,5771,2027-06-30 21:15:00,Food tasting,"71814 Gill Expressway Suite 939, Sheppardside, OH 82484"
9666,31134,2026-06-13 03:00:00,Open air concert,"98548 Carrie Canyon Suite 844, Gonzalezland, KY 33325"
6824,34259,2025-07-31 16:15:00,Sunset photography,"010 Lester Rue, Lake Carrieland, IA 36995"
3876,42004,2027-01-09 18:30:00,Дегустация местной кухни,"6329 Mitchell Turnpike, South Dianeborough, ID 46840"
4719,22684,2027-05-18 11:15:00,Sunset photography,"6206 Banks Wall Suite 817, Christopherchester, PW 19217"
9663,41267,2027-07-05 13:45:00,Open air concert,"87169 Roberts Knoll Suite 127, Shelbyland, WV 88772"
1774,25245,2026-05-03 00:45:00,Концерт под открытым небом,"63676 Hill Radial Suite 994, Nguyenmouth, ME 45122"
1576,35130,2026-12-21 17:15:00,Горный поход,"4492 Amanda Extension, East Mariafort, LA 22430"
9121,18454,2025-11-20 09:45:00,Museum visit,"USNV Zimmerman, FPO AA 89427"
6073,16105,2027-11-03 09:00:00,Open air concert,"79369 Sanchez Stravenue Apt. 238, Smithport, MO 99568"
268,10148,2027-04-06 19:15:00,Cooking class,"045 Montoya Garden Suite 431, Robertton, MH 38273"
2329,45913,2026-01-20 03:15:00,Горный поход,"9443 Baker Greens, Donnastad, NJ 52975"
9042,37770,2027-12-29 19:00:00,Фотосессия на закате,"22445 Dominguez Oval, Cooleyview, MD 99016"
9837,20681,2025-06-22 01:15:00,Дегустация местной кухни,"PSC 4052, Box 2739, APO AP 43844"
1795,20575,2025-07-10 05:00:00,Посещение музея,"0115 Ashley Port Apt. 868, Arielton, AL 25269"
3222,37640,2026-06-09 07:00:00,Посещение рынка,"68572 Mary Pines Apt. 493, Fergusonmouth, AZ 98684"
411,8359,2025-03-02 19:15:00,Пешая прогулка,"6923 Warren Ferry Apt. 553, West Loriview, AK 09381"
4001,15238,2027-03-18 00:45:00,Горный поход,"03537 Blackwell Shore Apt. 814, Ashleyhaven, LA 33702"
2218,42369,2027-01-22 09:15:00,Open air concert,"8997 Holmes Mountain, Lake Erik, NY 75028"
3810,8225,2026-04-19 10:45:00,Open air concert,"662 Mary Turnpike Suite 580, East Walterburgh, RI 49965"
8829,17695,2025-02-13 10:00:00,Cooking class,"USS Taylor, FPO AP 43190"
8137,17422,2027-03-20 22:45:00,Museum visit,"22479 Daniel Ridges, East Scott, NV 18228"
5486,12249,2027-05-22 05:00:00,Катание на лодке,"19216 Knight Way, Baxterbury, OH 07475"
8075,26455,2025-05-23 15:00:00,Катание на лодке,"341 Evans Lights Suite 850, Leeburgh, WV 51624"
7545,32913,2027-06-24 17:30:00,City walk,"97531 Bruce Turnpike Suite 611, Danielsborough, IL 68204"
8245,17252,2025-12-27 10:30:00,Пешая прогулка,"03164 Mcdaniel Dale Suite 827, Port Wesleychester, OR 17216"
8962,26745,2026-02-15 00:45:00,Food tasting,"918 Madeline Inlet Apt. 496, Lake Robin, DE 89730"
1738,18881,2026-08-24 22:45:00,Food tasting,"Unit 0745 Box 9372, DPO AA 40392"
3975,7828,2027-05-05 15:15:00,Концерт под открытым небом,"31693 Nelson Vista, New Sharon, VA 84264"
9746,47797,2025-04-13 23:00:00,Концерт под открытым небом,"5997 Weiss Union Apt. 799, Jennamouth, VA 62409"
2801,29488,2026-03-16 19:30:00,Local market visit,"211 Morrow Cliff Suite 674, Melaniefort, PR 40063"
4323,49806,2027-04-23 14:15:00,Boat ride,"155 Harmon Village, Greenland, MD 17964"
2770,21425,2027-11-14 10:45:00,Мастер-класс по кулинарии,"2113 Katherine Parkway, Lake Paul, VA 10221"
5438,23147,2025-03-10 15:00:00,Cooking class,"14174 Wright Junction Suite 399, Summersville, OR 26723"
2175,45357,2025-06-14 06:45:00,Обзорная экскурсия,"6161 Johnson Hills Suite 403, East Donaldville, DE 85155"
320,29740,2027-07-21 20:15:00,Концерт под открытым небом,"0201 Jimenez Branch Suite 003, Lewiston, MS 95698"
5951,42143,2025-06-20 11:15:00,Обзорная экскурсия,"97014 Sarah Mill Suite 484, Chelsealand, NJ 27231"
998,224,2027-04-18 08:15:00,City walk,"93475 Taylor Turnpike, West Bryanburgh, NJ 54364"
2685,38767,2025-01-15 20:00:00,Open air concert,"89648 Deanna Tunnel, Marshallfurt, NH 23018"
7569,24417,2026-05-13 20:30:00,Горный поход,"663 Katherine Turnpike Apt. 345, Weissbury, IA 19851"
8547,24382,2025-02-03 22:15:00,Горный поход,"0479 Ryan Point Apt. 115, New Amy, KS 39178"
5216,29559,2027-04-20 02:45:00,Горный поход,"9977 Mitchell Heights Suite 067, Robertside, ME 35115"
2402,8168,2025-10-05 05:00:00,Cooking class,"57330 Sierra Radial Apt. 596, Williamschester, DC 92132"
9691,47784,2025-12-21 23:45:00,Фотосессия на закате,"9188 Steven Flat Apt. 844, New Anthonyton, MD 79839"
5723,18020,2025-06-07 16:15:00,Sunset photography,"85048 Amanda Spur Apt. 239, New Natashafort, CO 80558"
5324,44533,2026-12-20 18:30:00,Local market visit,"Unit 4569 Box 7299, DPO AA 79823"
7352,38130,2026-07-05 07:00:00,Museum visit,"0051 Matthew Rest, Josephburgh, MN 34796"
1612,30127,2025-11-15 15:00:00,Посещение рынка,"9877 Anderson Pines Suite 421, Ramirezshire, MH 63212"
8231,16873,2027-05-29 16:45:00,Мастер-класс по кулинарии,"4555 Wright Course Suite 356, Jacquelineton, VA 88241"
2791,34025,2026-07-06 19:15:00,Мастер-класс по кулинарии,"28532 Michael Mall Suite 452, Port Claudia, AS 61793"
7381,13440,2025-10-09 21:00:00,Boat ride,"0393 Nunez Trail, West Kelly, MS 78102"
8184,9605,2027-05-21 08:15:00,Концерт под открытым небом,"9982 Joseph Creek, North Ashley, DE 31016"
9745,8874,2027-05-10 10:30:00,Open air concert,"632 Gates Brook Suite 794, Livingstonstad, AK 75051"
7741,39372,2025-12-14 19:45:00,Local market visit,"190 Wong Hill Suite 956, Laurenton, MA 41479"
4746,16530,2025-05-09 13:45:00,Мастер-класс по кулинарии,"6017 Kennedy Tunnel Apt. 957, Dustinstad, VT 16431"
5076,30429,2027-03-30 05:15:00,Обзорная экскурсия,"4094 Walters Radial Apt. 451, Port Amber, GA 03984"
7441,38611,2026-06-08 18:45:00,Фотосессия на закате,"174 Valerie Cliffs, Danielshire, WA 84243"
4513,28442,2025-12-17 17:30:00,Посещение рынка,"0873 Williams Heights, West Derek, CO 62765"
