trip_id,origin,destination,order_index
8156,Сингапур (SIN),Бали (DPS),2
22873,Paris,Lyon,1
40386,Chicago,Miami,2
10398,Rome,Milan,1
15590,Frankfurt,Hamburg,2
18309,Сингапур (SIN),Бали (DPS),2
20889,Париж (CDG),Рим (FCO),1
32672,Берлин (BER),Амстердам (AMS),2
37499,Москва,Санкт-Петербург,2
30840,Rome,Milan,1
20185,Екатеринбург,Казань,2
43013,Париж (CDG),Рим (FCO),1
19467,Frankfurt,Hamburg,1
47650,Краснодар,Сочи,2
34557,Токио (HND),Сеул (ICN),1
8236,Токио (HND),Сеул (ICN),1
27340,Екатеринбург,Казань,1
10702,Стамбул (IST),Афины (ATH),3
14735,Берлин (BER),Амстердам (AMS),2
535,Токио (HND),Сеул (ICN),1
42732,Лондон (LHR),Нью-Йорк (JFK),1
26542,Москва,Санкт-Петербург,1
13812,Frankfurt,Hamburg,1
25221,New York,Los Angeles,2
25294,Москва,Санкт-Петербург,1
34215,London,Edinburgh,1
12318,Мадрид (MAD),Барселона,1
12886,Екатеринбург,Казань,1
34320,Paris,Lyon,1
40934,Paris,Lyon,2
25843,Берлин (BER),Амстердам (AMS),3
2519,Краснодар,Сочи,1
32020,Париж (CDG),Рим (FCO),1
36163,Frankfurt,Hamburg,1
38452,Москва,Санкт-Петербург,2
4920,Сингапур (SIN),Бали (DPS),1
11120,Chicago,Miami,1
24361,New York,Los Angeles,2
43608,Chicago,Miami,1
32022,Сингапур (SIN),Бали (DPS),1
1075,Rome,Milan,2
41033,Берлин (BER),Амстердам (AMS),2
28187,Дубай (DXB),Бангкок (BKK),2
4215,Rome,Milan,1
36009,London,Edinburgh,1
43257,Лондон (LHR),Нью-Йорк (JFK),1
38064,New York,Los Angeles,1
23871,Rome,Milan,1
1246,Москва (SVO),Париж (CDG),2
17167,Rome,Milan,1
41467,Paris,Lyon,1
20896,Москва (SVO),Париж (CDG),2
21258,Лондон (LHR),Нью-Йорк (JFK),1
18695,Сингапур (SIN),Бали (DPS),1
2076,Москва,Санкт-Петербург,1
41612,Париж (CDG),Рим (FCO),1
26994,Rome,Milan,1
42494,Екатеринбург,Казань,1
42302,Дубай (DXB),Бангкок (BKK),1
43804,Новосибирск,Горно-Алтайск,1
28344,Новосибирск,Горно-Алтайск,1
5155,Paris,Lyon,1
46082,Chicago,Miami,1
9873,Мадрид (MAD),Барселона,1
24951,Москва,Санкт-Петербург,1
33213,New York,Los Angeles,1
20231,Сингапур (SIN),Бали (DPS),1
22727,Новосибирск,Горно-Алтайск,1
38604,Москва (SVO),Париж (CDG),1
20165,Новосибирск,Горно-Алтайск,2
2617,Берлин (BER),Амстердам (AMS),2
39930,Токио (HND),Сеул (ICN),1
47722,Париж (CDG),Рим (FCO),1
513,Краснодар,Сочи,1
5132,Новосибирск,Горно-Алтайск,2
1973,Краснодар,Сочи,1
43700,Chicago,Miami,1
41158,Rome,Milan,1
8219,Берлин (BER),Амстердам (AMS),2
9408,Екатеринбург,Казань,2
49924,Новосибирск,Горно-Алтайск,1
29637,Мадрид (MAD),Барселона,1
44327,Берлин (BER),Амстердам (AMS),1
26781,Стамбул (IST),Афины (ATH),2
2661,Москва (SVO),Париж (CDG),1
2961,Новосибирск,Горно-Алтайск,2
7298,Берлин (BER),Амстердам (AMS),1
13765,Дубай (DXB),Бангкок (BKK),1
31725,Москва,Санкт-Петербург,1
43475,Москва (SVO),Париж (CDG),1
20168,Новосибирск,Горно-Алтайск,2
11760,Мюнхен,Вена,1
6633,Токио (HND),Сеул (ICN),1
40976,Мадрид (MAD),Барселона,1
19368,Мадрид (MAD),Барселона,1
9409,Мадрид (MAD),Барселона,1
31731,Новосибирск,Горно-Алтайск,1
33789,Краснодар,Сочи,1
26084,Москва,Санкт-Петербург,1
44604,Frankfurt,Hamburg,3
41497,Frankfurt,Hamburg,2
36250,Сингапур (SIN),Бали (DPS),1
48696,Frankfurt,Hamburg,1
24411,Frankfurt,Hamburg,1
15623,Стамбул (IST),Афины (ATH),1
22758,Rome,Milan,2
19127,Лондон (LHR),Нью-Йорк (JFK),1
11870,Rome,Milan,2
40271,Paris,Lyon,1
39103,Frankfurt,Hamburg,1
12973,Дубай (DXB),Бангкок (BKK),2
21564,Мадрид (MAD),Барселона,2
34998,Стамбул (IST),Афины (ATH),1
46179,Chicago,Miami,1
43330,Paris,Lyon,1
38785,Chicago,Miami,1
48373,Лондон (LHR),Нью-Йорк (JFK),1
19881,Стамбул (IST),Афины (ATH),1
4655,Екатеринбург,Казань,1
47259,Краснодар,Сочи,2
10943,Москва (SVO),Париж (CDG),2
9214,Rome,Milan,1
12827,Новосибирск,Горно-Алтайск,1
31545,New York,Los Angeles,1
44109,Paris,Lyon,3
8663,London,Edinburgh,1
28471,Стамбул (IST),Афины (ATH),2
49116,Rome,Milan,1
244,Париж (CDG),Рим (FCO),2
26997,Сингапур (SIN),Бали (DPS),1
28006,Стамбул (IST),Афины (ATH),1
15635,Rome,Milan,2
40677,Стамбул (IST),Афины (ATH),1
13072,Paris,Lyon,1
7650,London,Edinburgh,1
15582,Мюнхен,Вена,1
28569,Москва,Санкт-Петербург,1
47178,Мюнхен,Вена,1
14134,Берлин (BER),Амстердам (AMS),1
48136,Берлин (BER),Амстердам (AMS),1
34902,Москва,Санкт-Петербург,2
48625,Токио (HND),Сеул (ICN),1
11602,Новосибирск,Горно-Алтайск,1
26950,Мюнхен,Вена,2
45269,Берлин (BER),Амстердам (AMS),1
48256,Лондон (LHR),Нью-Йорк (JFK),1
15714,Краснодар,Сочи,1
21501,Новосибирск,Горно-Алтайск,3
7064,Лондон (LHR),Нью-Йорк (JFK),1
1357,Новосибирск,Горно-Алтайск,1
47858,Краснодар,Сочи,1
29690,London,Edinburgh,1
16289,Москва (SVO),Париж (CDG),1
46997,Дубай (DXB),Бангкок (BKK),2
17192,Берлин (BER),Амстердам (AMS),1
37497,Мюнхен,Вена,1
13138,Новосибирск,Горно-Алтайск,1
22884,Москва,Санкт-Петербург,2
32487,Сингапур (SIN),Бали (DPS),1
4419,Новосибирск,Горно-Алтайск,2
17003,Берлин (BER),Амстердам (AMS),2
21359,Новосибирск,Горно-Алтайск,2
2122,Екатеринбург,Казань,2
46246,Берлин (BER),Амстердам (AMS),1
32582,Москва,Санкт-Петербург,1
2543,Мюнхен,Вена,1
21424,Мюнхен,Вена,1
46854,Chicago,Miami,1
46909,Paris,Lyon,1
36657,Стамбул (IST),Афины (ATH),1
26268,Берлин (BER),Амстердам (AMS),1
6979,London,Edinburgh,1
2737,New York,Los Angeles,2
37851,Мюнхен,Вена,1
45524,Rome,Milan,1
10535,Мадрид (MAD),Барселона,1
32639,Frankfurt,Hamburg,1
10704,Токио (HND),Сеул (ICN),1
38187,London,Edinburgh,1
41225,Новосибирск,Горно-Алтайск,1
39910,Rome,Milan,1
5280,Frankfurt,Hamburg,1
29432,Москва (SVO),Париж (CDG),1
6155,Берлин (BER),Амстердам (AMS),2
215,Лондон (LHR),Нью-Йорк (JFK),1
27465,Сингапур (SIN),Бали (DPS),1
7258,Новосибирск,Горно-Алтайск,1
30830,Мюнхен,Вена,2
49815,Токио (HND),Сеул (ICN),1
40575,Мюнхен,Вена,1
39990,Берлин (BER),Амстердам (AMS),1
25702,Екатеринбург,Казань,1
27362,Rome,Milan,1
19468,Rome,Milan,2
5581,Краснодар,Сочи,1
886,Краснодар,Сочи,1
41948,Екатеринбург,Казань,1
33487,Екатеринбург,Казань,1
13281,London,Edinburgh,1
47790,Токио (HND),Сеул (ICN),2
14289,Мюнхен,Вена,1
5726,Москва,Санкт-Петербург,1
17375,Берлин (BER),Амстердам (AMS),2
12640,Берлин (BER),Амстердам (AMS),1
6111,Мюнхен,Вена,2
3576,Лондон (LHR),Нью-Йорк (JFK),1
47213,New York,Los Angeles,1
23623,New York,Los Angeles,1
12327,Краснодар,Сочи,2
42099,Дубай (DXB),Бангкок (BKK),1
41622,Мадрид (MAD),Барселона,1
45455,Новосибирск,Горно-Алтайск,1
49017,London,Edinburgh,3
236,Мадрид (MAD),Барселона,1
23516,Париж (CDG),Рим (FCO),1
49683,Краснодар,Сочи,1
18135,Берлин (BER),Амстердам (AMS),1
2124,Дубай (DXB),Бангкок (BKK),1
4322,Лондон (LHR),Нью-Йорк (JFK),1
15782,Мюнхен,Вена,1
7303,Краснодар,Сочи,2
38303,Краснодар,Сочи,2
42264,Paris,Lyon,3
47796,Paris,Lyon,1
28559,Rome,Milan,1
8344,Екатеринбург,Казань,1
2103,Токио (HND),Сеул (ICN),1
44088,Дубай (DXB),Бангкок (BKK),2
20007,Краснодар,Сочи,1
45180,Стамбул (IST),Афины (ATH),1
1460,Токио (HND),Сеул (ICN),1
24661,Rome,Milan,1
22438,Стамбул (IST),Афины (ATH),1
13151,Сингапур (SIN),Бали (DPS),1
17826,Дубай (DXB),Бангкок (BKK),1
13411,Мадрид (MAD),Барселона,1
49023,Екатеринбург,Казань,1
34045,Rome,Milan,1
6552,Мадрид (MAD),Барселона,1
15497,Мадрид (MAD),Барселона,1
49902,Екатеринбург,Казань,1
41666,Мюнхен,Вена,1
9807,Стамбул (IST),Афины (ATH),2
42996,Мадрид (MAD),Барселона,1
17493,Москва (SVO),Париж (CDG),1
49510,Берлин (BER),Амстердам (AMS),2
31882,Rome,Milan,2
39611,Стамбул (IST),Афины (ATH),1
30331,Москва,Санкт-Петербург,1
20036,Paris,Lyon,1
10903,Мадрид (MAD),Барселона,2
7130,Rome,Milan,1
49205,Стамбул (IST),Афины (ATH),1
45431,Стамбул (IST),Афины (ATH),1
2971,Париж (CDG),Рим (FCO),1
43824,Сингапур (SIN),Бали (DPS),1
16754,Chicago,Miami,1
21487,Сингапур (SIN),Бали (DPS),1
19678,Сингапур (SIN),Бали (DPS),1
35822,Стамбул (IST),Афины (ATH),1
26085,Paris,Lyon,1
10497,Екатеринбург,Казань,1
24171,Берлин (BER),Амстердам (AMS),1
39757,Берлин (BER),Амстердам (AMS),1
37341,Москва (SVO),Париж (CDG),3
23509,Frankfurt,Hamburg,1
30032,Лондон (LHR),Нью-Йорк (JFK),2
46558,Frankfurt,Hamburg,1
27905,Мадрид (MAD),Барселона,2
11632,Paris,Lyon,2
22344,Frankfurt,Hamburg,1
18120,Москва (SVO),Париж (CDG),1
24697,Берлин (BER),Амстердам (AMS),1
28728,New York,Los Angeles,1
7624,Rome,Milan,1
19590,Сингапур (SIN),Бали (DPS),2
1838,Frankfurt,Hamburg,2
9222,Москва,Санкт-Петербург,2
6595,Екатеринбург,Казань,1
46811,Токио (HND),Сеул (ICN),1
11994,Москва,Санкт-Петербург,1
16227,Paris,Lyon,1
49929,Екатеринбург,Казань,1
44626,Стамбул (IST),Афины (ATH),1
26486,Стамбул (IST),Афины (ATH),1
18843,Екатеринбург,Казань,2
972,Лондон (LHR),Нью-Йорк (JFK),1
35512,Лондон (LHR),Нью-Йорк (JFK),1
28457,Екатеринбург,Казань,2
37981,Краснодар,Сочи,2
37968,Сингапур (SIN),Бали (DPS),1
3143,New York,Los Angeles,1
4553,Frankfurt,Hamburg,1
44726,London,Edinburgh,3
19320,Chicago,Miami,1
5318,Стамбул (IST),Афины (ATH),1
4678,Сингапур (SIN),Бали (DPS),1
38085,Токио (HND),Сеул (ICN),2
37807,Токио (HND),Сеул (ICN),1
38931,Chicago,Miami,2
25678,Лондон (LHR),Нью-Йорк (JFK),1
8162,Rome,Milan,1
34217,Frankfurt,Hamburg,1
40633,New York,Los Angeles,1
1031,Сингапур (SIN),Бали (DPS),1
15020,Сингапур (SIN),Бали (DPS),1
2005,Берлин (BER),Амстердам (AMS),2
32355,Москва (SVO),Париж (CDG),1
44956,Paris,Lyon,1
33124,Сингапур (SIN),Бали (DPS),2
27739,New York,Los Angeles,1
12893,London,Edinburgh,1
2793,London,Edinburgh,1
48149,Париж (CDG),Рим (FCO),2
48193,Москва,Санкт-Петербург,1
19024,Токио (HND),Сеул (ICN),1
12225,Стамбул (IST),Афины (ATH),1
5004,Москва,Санкт-Петербург,2
41717,Новосибирск,Горно-Алтайск,1
15202,Екатеринбург,Казань,1
15108,Paris,Lyon,1
6777,Мюнхен,Вена,2
39616,Екатеринбург,Казань,1
32824,Москва,Санкт-Петербург,1
46554,Мюнхен,Вена,2
15268,Chicago,Miami,1
14363,Мадрид (MAD),Барселона,2
29157,Токио (HND),Сеул (ICN),1
46644,Frankfurt,Hamburg,1
37226,Краснодар,Сочи,1
34841,Frankfurt,Hamburg,2
14609,Екатеринбург,Казань,1
19561,Краснодар,Сочи,1
32223,Токио (HND),Сеул (ICN),1
16510,Москва,Санкт-Петербург,1
31328,Токио (HND),Сеул (ICN),1
35902,Сингапур (SIN),Бали (DPS),2
7758,Новосибирск,Горно-Алтайск,1
22694,London,Edinburgh,2
18591,Стамбул (IST),Афины (ATH),1
29622,Сингапур (SIN),Бали (DPS),2
35421,Rome,Milan,1
30526,Мюнхен,Вена,1
48728,Лондон (LHR),Нью-Йорк (JFK),1
6628,Дубай (DXB),Бангкок (BKK),1
48402,Мюнхен,Вена,1
8100,Лондон (LHR),Нью-Йорк (JFK),2
7349,Дубай (DXB),Бангкок (BKK),1
46198,London,Edinburgh,2
13402,Новосибирск,Горно-Алтайск,1
31691,New York,Los Angeles,1
13995,Стамбул (IST),Афины (ATH),2
22267,Дубай (DXB),Бангкок (BKK),1
41634,Краснодар,Сочи,2
14422,Frankfurt,Hamburg,1
43625,Краснодар,Сочи,1
4279,Paris,Lyon,1
38739,Краснодар,Сочи,1
4449,Екатеринбург,Казань,1
34096,Мюнхен,Вена,1
11780,Новосибирск,Горно-Алтайск,1
762,London,Edinburgh,2
42822,Краснодар,Сочи,1
9037,Париж (CDG),Рим (FCO),2
36970,Сингапур (SIN),Бали (DPS),1
16503,Frankfurt,Hamburg,1
7074,Москва (SVO),Париж (CDG),1
2542,Токио (HND),Сеул (ICN),1
31321,London,Edinburgh,3
12706,Мадрид (MAD),Барселона,2
25762,Москва,Санкт-Петербург,3
13014,Paris,Lyon,3
36818,Краснодар,Сочи,1
29642,Париж (CDG),Рим (FCO),2
6883,Дубай (DXB),Бангкок (BKK),2
22488,Париж (CDG),Рим (FCO),1
14489,Rome,Milan,1
3138,Стамбул (IST),Афины (ATH),1
17111,Дубай (DXB),Бангкок (BKK),2
26550,Мюнхен,Вена,1
33038,Краснодар,Сочи,1
4367,Chicago,Miami,1
44415,Москва (SVO),Париж (CDG),1
28345,Москва (SVO),Париж (CDG),3
33750,Paris,Lyon,2
35854,Париж (CDG),Рим (FCO),2
37138,Frankfurt,Hamburg,1
26084,Стамбул (IST),Афины (ATH),2
17787,Краснодар,Сочи,1
38899,Берлин (BER),Амстердам (AMS),2
10989,Краснодар,Сочи,1
43073,Paris,Lyon,2
46817,Париж (CDG),Рим (FCO),1
11219,Мюнхен,Вена,1
24317,Москва (SVO),Париж (CDG),1
49326,Сингапур (SIN),Бали (DPS),1
41870,Rome,Milan,3
38681,Токио (HND),Сеул (ICN),1
22789,Мадрид (MAD),Барселона,2
31010,Париж (CDG),Рим (FCO),1
5746,Париж (CDG),Рим (FCO),2
15268,Париж (CDG),Рим (FCO),2
48899,Екатеринбург,Казань,1
26417,Екатеринбург,Казань,1
4494,Берлин (BER),Амстердам (AMS),1
43169,Paris,Lyon,1
3762,Краснодар,Сочи,2
46333,Rome,Milan,1
8981,Новосибирск,Горно-Алтайск,1
30494,London,Edinburgh,1
9768,Paris,Lyon,1
3793,Новосибирск,Горно-Алтайск,1
19340,Frankfurt,Hamburg,2
23930,Екатеринбург,Казань,1
32402,Paris,Lyon,1
48045,Frankfurt,Hamburg,2
23471,Rome,Milan,3
5674,Париж (CDG),Рим (FCO),1
4779,Москва,Санкт-Петербург,1
26640,Paris,Lyon,1
16185,Frankfurt,Hamburg,1
25723,New York,Los Angeles,1
19615,Сингапур (SIN),Бали (DPS),1
43899,Париж (CDG),Рим (FCO),2
38601,London,Edinburgh,1
25798,Мадрид (MAD),Барселона,1
39610,New York,Los Angeles,1
8078,Мадрид (MAD),Барселона,1
3076,Берлин (BER),Амстердам (AMS),3
307,Москва,Санкт-Петербург,1
33404,Москва (SVO),Париж (CDG),1
49394,London,Edinburgh,1
8,Москва (SVO),Париж (CDG),1
33942,Стамбул (IST),Афины (ATH),2
15786,Paris,Lyon,2
19129,Екатеринбург,Казань,1
2629,Париж (CDG),Рим (FCO),1
682,Дубай (DXB),Бангкок (BKK),1
8489,Краснодар,Сочи,1
29900,Rome,Milan,1
7278,Москва (SVO),Париж (CDG),1
30916,Токио (HND),Сеул (ICN),1
16427,New York,Los Angeles,1
44727,Новосибирск,Горно-Алтайск,2
16473,New York,Los Angeles,1
23553,Берлин (BER),Амстердам (AMS),1
35379,Сингапур (SIN),Бали (DPS),1
35364,Берлин (BER),Амстердам (AMS),1
2258,London,Edinburgh,1
28451,Москва (SVO),Париж (CDG),1
42077,Frankfurt,Hamburg,1
5762,Мюнхен,Вена,1
22069,Москва,Санкт-Петербург,2
37004,Стамбул (IST),Афины (ATH),1
38823,Москва (SVO),Париж (CDG),1
39670,Мадрид (MAD),Барселона,1
45381,Новосибирск,Горно-Алтайск,1
32500,Paris,Lyon,1
25032,London,Edinburgh,1
20803,Chicago,Miami,3
47662,Мадрид (MAD),Барселона,1
25530,Берлин (BER),Амстердам (AMS),1
7746,Москва (SVO),Париж (CDG),2
34958,Rome,Milan,1
7588,Chicago,Miami,1
19855,Краснодар,Сочи,1
47270,Москва (SVO),Париж (CDG),1
23520,London,Edinburgh,2
41374,Paris,Lyon,1
2783,Paris,Lyon,1
16479,Paris,Lyon,1
43607,Стамбул (IST),Афины (ATH),1
22192,Paris,Lyon,1
49697,Мадрид (MAD),Барселона,1
49709,Rome,Milan,1
32473,Стамбул (IST),Афины (ATH),1
15400,Paris,Lyon,1
34362,Москва,Санкт-Петербург,1
6498,Сингапур (SIN),Бали (DPS),1
23051,Москва (SVO),Париж (CDG),2
11977,Сингапур (SIN),Бали (DPS),1
117,Chicago,Miami,1
49761,Сингапур (SIN),Бали (DPS),1
16117,Москва (SVO),Париж (CDG),1
45472,Екатеринбург,Казань,1
11429,Лондон (LHR),Нью-Йорк (JFK),1
46130,Новосибирск,Горно-Алтайск,1
43373,Frankfurt,Hamburg,3
7518,Мадрид (MAD),Барселона,2
11444,London,Edinburgh,1
14810,Мадрид (MAD),Барселона,1
42392,Мюнхен,Вена,1
5098,Дубай (DXB),Бангкок (BKK),4
5710,Стамбул (IST),Афины (ATH),1
49572,Мюнхен,Вена,1
13909,London,Edinburgh,1
17138,Мюнхен,Вена,1
4956,Frankfurt,Hamburg,1
24823,Frankfurt,Hamburg,1
16227,Chicago,Miami,2
49518,Токио (HND),Сеул (ICN),1
13899,Rome,Milan,2
49909,Rome,Milan,4
27452,Москва (SVO),Париж (CDG),1
41068,Москва,Санкт-Петербург,1
11797,Frankfurt,Hamburg,1
42607,Екатеринбург,Казань,1
2070,Токио (HND),Сеул (ICN),1
8382,Frankfurt,Hamburg,1
23968,Париж (CDG),Рим (FCO),1
26746,Лондон (LHR),Нью-Йорк (JFK),1
18211,Париж (CDG),Рим (FCO),1
27885,Краснодар,Сочи,1
20832,Стамбул (IST),Афины (ATH),1
20288,Новосибирск,Горно-Алтайск,3
33888,New York,Los Angeles,2
20859,Париж (CDG),Рим (FCO),1
28044,Краснодар,Сочи,1
6171,London,Edinburgh,1
20178,New York,Los Angeles,1
47793,Мюнхен,Вена,1
34683,Москва,Санкт-Петербург,1
16927,Chicago,Miami,1
16656,Rome,Milan,1
25264,Новосибирск,Горно-Алтайск,2
4669,Сингапур (SIN),Бали (DPS),1
42916,Paris,Lyon,3
38420,Дубай (DXB),Бангкок (BKK),3
30216,Краснодар,Сочи,1
21196,Токио (HND),Сеул (ICN),1
4754,Мюнхен,Вена,1
29924,Новосибирск,Горно-Алтайск,2
8832,Париж (CDG),Рим (FCO),2
24439,New York,Los Angeles,1
6676,Стамбул (IST),Афины (ATH),1
5827,New York,Los Angeles,1
45736,Москва (SVO),Париж (CDG),1
10389,Лондон (LHR),Нью-Йорк (JFK),2
33744,Дубай (DXB),Бангкок (BKK),2
41873,Токио (HND),Сеул (ICN),1
15800,Краснодар,Сочи,1
36459,Лондон (LHR),Нью-Йорк (JFK),1
12239,Мадрид (MAD),Барселона,2
35786,Paris,Lyon,1
42928,Краснодар,Сочи,1
857,London,Edinburgh,3
40899,Берлин (BER),Амстердам (AMS),2
11749,Москва,Санкт-Петербург,1
14622,Новосибирск,Горно-Алтайск,1
17251,Екатеринбург,Казань,1
21105,Москва,Санкт-Петербург,1
42784,Новосибирск,Горно-Алтайск,1
48856,Париж (CDG),Рим (FCO),1
38180,Сингапур (SIN),Бали (DPS),2
42354,Rome,Milan,1
14862,Токио (HND),Сеул (ICN),2
26900,Берлин (BER),Амстердам (AMS),1
46776,Мюнхен,Вена,1
40066,Токио (HND),Сеул (ICN),1
33517,New York,Los Angeles,1
17534,Париж (CDG),Рим (FCO),1
47272,Париж (CDG),Рим (FCO),1
3337,Екатеринбург,Казань,1
19376,Стамбул (IST),Афины (ATH),1
19658,Frankfurt,Hamburg,3
21122,London,Edinburgh,1
8595,Мадрид (MAD),Барселона,1
20741,Rome,Milan,3
29836,Лондон (LHR),Нью-Йорк (JFK),2
26748,Краснодар,Сочи,1
22930,Москва (SVO),Париж (CDG),1
995,Москва,Санкт-Петербург,1
24624,Стамбул (IST),Афины (ATH),2
49137,Мадрид (MAD),Барселона,1
33745,Мюнхен,Вена,2
15909,Сингапур (SIN),Бали (DPS),2
43396,Париж (CDG),Рим (FCO),1
20007,London,Edinburgh,2
5358,London,Edinburgh,1
33605,Москва (SVO),Париж (CDG),2
25122,Frankfurt,Hamburg,2
45831,Париж (CDG),Рим (FCO),2
45443,Chicago,Miami,1
13701,Сингапур (SIN),Бали (DPS),1
30689,Лондон (LHR),Нью-Йорк (JFK),1
8773,Москва,Санкт-Петербург,1
14971,Мадрид (MAD),Барселона,3
44112,Сингапур (SIN),Бали (DPS),1
13334,Мадрид (MAD),Барселона,4
10070,Rome,Milan,2
18390,Мюнхен,Вена,2
9522,Берлин (BER),Амстердам (AMS),1
46973,Дубай (DXB),Бангкок (BKK),1
22069,Дубай (DXB),Бангкок (BKK),3
32378,Токио (HND),Сеул (ICN),1
48589,Екатеринбург,Казань,1
47244,Chicago,Miami,2
45933,Rome,Milan,1
45776,Paris,Lyon,1
14412,Мадрид (MAD),Барселона,1
17054,Берлин (BER),Амстердам (AMS),1
29183,Frankfurt,Hamburg,1
3834,Paris,Lyon,1
48510,Лондон (LHR),Нью-Йорк (JFK),1
34857,Москва (SVO),Париж (CDG),1
32435,Мюнхен,Вена,2
36948,Frankfurt,Hamburg,1
40089,Стамбул (IST),Афины (ATH),1
40989,Мадрид (MAD),Барселона,2
25064,Мадрид (MAD),Барселона,1
40777,Новосибирск,Горно-Алтайск,2
47063,Стамбул (IST),Афины (ATH),1
15195,Rome,Milan,1
17337,Москва (SVO),Париж (CDG),2
14195,Париж (CDG),Рим (FCO),1
43901,Rome,Milan,2
41434,Москва (SVO),Париж (CDG),2
14545,Краснодар,Сочи,1
8580,Мадрид (MAD),Барселона,2
16411,Paris,Lyon,1
8223,Лондон (LHR),Нью-Йорк (JFK),1
18332,New York,Los Angeles,1
16075,Мадрид (MAD),Барселона,1
33514,New York,Los Angeles,1
4238,Сингапур (SIN),Бали (DPS),2
20201,Токио (HND),Сеул (ICN),1
20108,Мадрид (MAD),Барселона,1
5242,Екатеринбург,Казань,1
46007,Chicago,Miami,2
32581,Лондон (LHR),Нью-Йорк (JFK),2
5893,Краснодар,Сочи,1
29943,Москва,Санкт-Петербург,1
21730,Екатеринбург,Казань,1
44897,Мадрид (MAD),Барселона,1
29207,Сингапур (SIN),Бали (DPS),1
42199,Paris,Lyon,1
13409,Rome,Milan,2
1124,Екатеринбург,Казань,1
10057,Frankfurt,Hamburg,1
3344,Мюнхен,Вена,2
12851,New York,Los Angeles,1
49593,Стамбул (IST),Афины (ATH),2
23618,Париж (CDG),Рим (FCO),2
27297,Москва (SVO),Париж (CDG),2
42857,Frankfurt,Hamburg,2
39590,Мадрид (MAD),Барселона,2
31141,Frankfurt,Hamburg,1
39298,Екатеринбург,Казань,3
26030,Токио (HND),Сеул (ICN),1
7161,Берлин (BER),Амстердам (AMS),1
7405,Токио (HND),Сеул (ICN),3
45146,Rome,Milan,1
49151,Краснодар,Сочи,1
43038,New York,Los Angeles,1
16065,Мюнхен,Вена,1
7940,Rome,Milan,1
15079,Екатеринбург,Казань,1
41509,Москва,Санкт-Петербург,1
44740,Paris,Lyon,1
29462,Мадрид (MAD),Барселона,1
834,Paris,Lyon,2
15635,Берлин (BER),Амстердам (AMS),3
30866,Мюнхен,Вена,1
12784,Париж (CDG),Рим (FCO),1
49223,Париж (CDG),Рим (FCO),1
45943,Токио (HND),Сеул (ICN),1
13134,Краснодар,Сочи,1
49242,London,Edinburgh,1
23291,Сингапур (SIN),Бали (DPS),2
40860,Rome,Milan,1
12790,Frankfurt,Hamburg,1
13737,London,Edinburgh,2
16493,Москва,Санкт-Петербург,1
3186,Париж (CDG),Рим (FCO),1
31683,Москва (SVO),Париж (CDG),1
4098,Мадрид (MAD),Барселона,1
12715,Chicago,Miami,1
7820,Краснодар,Сочи,1
16562,Мюнхен,Вена,1
27447,Екатеринбург,Казань,1
33103,Новосибирск,Горно-Алтайск,2
37011,Новосибирск,Горно-Алтайск,1
26786,Rome,Milan,1
25349,Токио (HND),Сеул (ICN),1
9232,Берлин (BER),Амстердам (AMS),2
19338,Chicago,Miami,2
16004,Сингапур (SIN),Бали (DPS),2
32018,Новосибирск,Горно-Алтайск,1
17034,Мадрид (MAD),Барселона,2
43339,Мюнхен,Вена,1
21664,Москва,Санкт-Петербург,1
6538,Paris,Lyon,1
30966,London,Edinburgh,1
6075,Стамбул (IST),Афины (ATH),1
26507,Токио (HND),Сеул (ICN),2
22303,Берлин (BER),Амстердам (AMS),2
13739,Новосибирск,Горно-Алтайск,3
36955,Мюнхен,Вена,1
46718,Сингапур (SIN),Бали (DPS),1
46664,London,Edinburgh,1
28214,Paris,Lyon,2
14123,Екатеринбург,Казань,1
34160,Rome,Milan,1
17436,Москва,Санкт-Петербург,1
17316,Москва,Санкт-Петербург,1
7977,Лондон (LHR),Нью-Йорк (JFK),1
37990,Москва (SVO),Париж (CDG),1
21136,Токио (HND),Сеул (ICN),1
16514,Париж (CDG),Рим (FCO),1
2590,Rome,Milan,1
45353,Москва,Санкт-Петербург,2
8874,Стамбул (IST),Афины (ATH),2
17118,Frankfurt,Hamburg,1
47547,Новосибирск,Горно-Алтайск,1
30360,Дубай (DXB),Бангкок (BKK),1
42169,Rome,Milan,2
20633,Екатеринбург,Казань,1
3810,Стамбул (IST),Афины (ATH),1
17941,Новосибирск,Горно-Алтайск,1
30617,New York,Los Angeles,2
19914,Дубай (DXB),Бангкок (BKK),1
34433,Мадрид (MAD),Барселона,1
21716,Frankfurt,Hamburg,1
10746,Екатеринбург,Казань,1
10474,Сингапур (SIN),Бали (DPS),2
39459,Chicago,Miami,2
17143,Токио (HND),Сеул (ICN),1
32471,Paris,Lyon,2
36249,Paris,Lyon,1
43289,Краснодар,Сочи,1
44724,Frankfurt,Hamburg,1
43579,Екатеринбург,Казань,1
3524,Paris,Lyon,1
13612,Краснодар,Сочи,1
28343,Москва,Санкт-Петербург,2
872,Frankfurt,Hamburg,1
11065,Токио (HND),Сеул (ICN),1
25582,London,Edinburgh,1
44888,Rome,Milan,1
4726,New York,Los Angeles,2
25165,Дубай (DXB),Бангкок (BKK),1
33179,Москва,Санкт-Петербург,1
47541,Токио (HND),Сеул (ICN),1
8113,Москва,Санкт-Петербург,1
40382,Мюнхен,Вена,1
